age,workclass,education,education-num,marital-status,occupation,relationship,race,male,hours-per-week,income-range
22,5,1,10,4,9,1,4,1,10, <=50K
70,2,4,9,6,0,4,4,0,5, <=50K
34,2,0,10,2,12,0,4,1,84, >50K
53,2,1,14,0,11,1,4,0,40, <=50K
21,2,3,10,4,11,3,4,1,45, <=50K
37,2,1,9,0,6,1,4,1,40, <=50K
32,2,0,6,2,13,0,4,1,80, >50K
57,2,0,9,2,6,0,4,1,40, <=50K
25,2,1,10,4,0,1,4,1,30, <=50K
30,2,0,9,2,2,0,4,1,46, <=50K
19,2,3,10,4,7,3,4,1,35, <=50K
23,5,0,13,2,12,0,4,1,38, <=50K
44,2,0,9,2,11,0,4,1,40, <=50K
42,2,4,10,4,6,4,2,0,40, <=50K
34,4,0,7,2,6,0,4,1,40, <=50K
32,2,0,9,2,2,0,4,1,40, >50K
25,2,4,11,4,12,4,2,0,40, <=50K
21,2,3,10,4,3,3,4,0,40, <=50K
36,1,1,11,4,9,1,4,0,40, <=50K
44,2,4,13,0,0,4,4,0,32, <=50K
42,2,0,11,2,11,0,4,1,40, >50K
30,2,1,9,4,10,1,4,1,99, <=50K
33,2,0,6,2,6,0,4,1,40, <=50K
36,4,4,13,0,7,4,2,1,45, >50K
17,2,3,6,4,7,3,4,1,30, <=50K
20,2,1,10,4,11,1,4,1,25, <=50K
32,2,3,9,4,2,3,4,1,50, <=50K
33,4,0,9,2,2,0,4,1,40, <=50K
37,2,4,10,0,3,4,4,0,60, <=50K
60,2,1,6,0,4,1,4,1,48, <=50K
35,5,4,10,0,0,4,4,0,15, <=50K
43,0,4,13,0,0,4,4,0,40, <=50K
46,2,0,10,2,12,0,4,1,40, >50K
36,2,0,13,2,11,0,4,1,42, >50K
27,2,0,9,2,2,0,4,1,40, >50K
50,2,0,10,2,3,0,4,1,84, >50K
22,2,5,10,2,0,5,0,0,44, <=50K
33,5,1,14,4,9,1,4,1,60, <=50K
61,2,4,6,0,11,4,4,0,40, <=50K
41,4,0,11,2,4,0,4,1,70, >50K
22,2,3,10,4,13,3,4,1,40, <=50K
27,2,1,13,4,9,1,4,0,40, <=50K
25,2,0,9,2,13,0,4,1,40, <=50K
28,2,1,14,4,9,1,4,1,50, <=50K
28,2,0,10,2,2,0,4,1,40, <=50K
37,1,5,13,2,9,5,4,0,30, >50K
58,2,1,9,6,0,1,4,0,37, <=50K
39,2,0,9,2,5,0,4,1,40, <=50K
33,2,4,10,0,7,4,4,0,40, <=50K
59,2,0,6,2,2,0,4,1,40, >50K
58,2,3,13,0,2,3,4,0,20, <=50K
34,2,0,10,2,2,0,4,1,40, <=50K
31,2,3,10,0,2,3,2,1,40, <=50K
48,1,0,9,2,2,0,4,1,40, >50K
45,2,1,9,0,5,1,4,1,50, <=50K
23,2,3,9,4,7,3,4,0,40, <=50K
33,2,0,14,2,9,0,4,1,37, >50K
38,4,1,10,0,4,1,4,1,40, <=50K
44,4,0,14,2,4,0,4,1,40, >50K
40,5,0,9,2,2,0,4,1,40, <=50K
19,1,2,9,4,2,2,2,0,40, <=50K
45,2,3,13,0,3,3,4,0,40, <=50K
34,2,1,10,4,9,1,4,0,40, <=50K
70,2,1,10,0,7,1,4,1,80, <=50K
32,1,1,14,4,9,1,4,1,60, <=50K
33,2,4,11,0,7,4,4,0,40, <=50K
24,2,1,13,4,3,1,4,0,40, <=50K
30,1,3,13,4,9,3,4,0,15, <=50K
22,2,3,10,4,11,3,2,1,25, <=50K
55,2,5,11,2,9,5,4,0,20, <=50K
29,2,1,9,0,3,1,4,0,40, <=50K
62,2,0,9,2,11,0,4,1,16, <=50K
22,2,3,9,0,6,3,4,0,40, <=50K
64,5,0,5,2,2,0,4,1,40, <=50K
29,4,2,13,4,3,2,4,1,50, <=50K
28,2,0,10,2,3,0,4,1,40, <=50K
25,2,2,9,4,3,2,4,1,40, <=50K
26,2,0,13,2,13,0,4,1,40, >50K
18,2,3,8,4,7,3,4,1,27, <=50K
48,1,5,13,2,9,5,4,0,50, >50K
23,2,1,11,0,0,1,4,0,30, <=50K
41,2,0,9,2,13,0,4,1,40, <=50K
56,5,0,9,2,13,0,4,1,38, >50K
53,2,1,9,0,9,1,4,1,40, <=50K
26,2,1,10,0,3,1,4,0,40, <=50K
46,2,0,10,2,6,0,4,1,40, <=50K
43,4,1,9,4,4,1,4,1,60, <=50K
37,5,0,14,2,3,0,4,1,38, <=50K
22,1,2,9,4,5,2,4,1,50, <=50K
51,0,0,9,2,13,0,4,1,80, <=50K
47,2,5,10,2,3,5,2,0,40, >50K
40,2,0,9,2,0,0,4,1,40, <=50K
46,2,0,10,2,6,0,4,1,40, <=50K
30,2,4,10,4,12,4,4,0,40, <=50K
27,4,0,9,2,11,0,4,1,65, >50K
31,1,3,10,4,0,3,4,0,35, <=50K
30,2,3,9,0,2,3,4,1,40, <=50K
50,1,1,13,5,9,1,4,1,40, >50K
27,2,1,13,4,9,1,4,0,50, <=50K
29,2,0,9,2,6,0,4,1,50, >50K
28,2,1,9,0,13,1,4,1,60, <=50K
54,2,1,13,0,3,1,2,0,45, >50K
47,5,0,11,2,12,0,4,1,48, >50K
34,2,4,9,3,6,4,4,0,40, <=50K
26,2,1,10,4,5,1,4,1,40, <=50K
23,5,3,10,4,10,3,4,1,60, <=50K
42,1,1,14,0,9,1,4,1,40, <=50K
36,4,0,9,2,3,0,4,1,50, <=50K
52,0,0,13,2,10,0,4,1,45, >50K
27,1,1,14,4,9,1,4,0,40, <=50K
42,2,4,9,6,7,4,4,0,40, <=50K
49,5,0,9,2,9,0,4,1,40, >50K
20,2,3,1,4,7,3,4,1,32, <=50K
55,3,0,9,2,3,0,4,1,60, <=50K
47,2,0,5,2,6,0,4,1,40, <=50K
33,2,0,14,2,9,0,4,1,33, >50K
36,2,0,10,2,11,0,4,1,40, <=50K
39,2,4,16,0,9,4,4,0,80, <=50K
48,2,0,12,2,13,0,4,1,45, <=50K
30,2,3,11,4,5,3,4,1,45, <=50K
24,2,0,9,2,2,0,4,1,50, <=50K
57,4,1,9,6,2,1,4,0,38, <=50K
20,2,3,10,4,4,3,4,1,60, <=50K
36,2,5,9,2,0,5,4,0,40, >50K
44,2,0,6,2,6,0,4,1,40, >50K
57,2,0,9,2,2,0,2,1,52, <=50K
33,2,0,9,2,12,0,4,1,40, <=50K
28,2,3,9,4,2,3,4,1,40, <=50K
60,2,1,12,0,7,1,4,0,40, <=50K
36,1,1,11,4,10,1,4,1,40, >50K
58,2,1,9,6,11,1,4,0,35, >50K
50,2,1,10,4,5,1,4,1,38, <=50K
23,1,3,13,4,3,3,4,0,12, <=50K
30,2,1,9,4,7,1,4,1,40, <=50K
49,1,1,13,4,9,1,4,0,50, <=50K
37,0,4,9,0,12,4,4,0,40, <=50K
25,2,5,6,2,10,5,2,0,50, <=50K
37,2,1,12,4,0,1,4,0,40, <=50K
34,2,0,9,2,3,0,4,1,60, >50K
34,2,1,10,4,7,1,4,1,40, <=50K
39,2,3,10,5,6,3,4,1,40, <=50K
32,5,0,4,2,5,0,4,1,19, <=50K
24,2,5,9,2,7,5,4,0,30, <=50K
28,2,1,15,4,9,1,4,1,60, <=50K
32,2,0,9,2,10,0,4,1,90, <=50K
58,2,4,9,0,11,4,4,0,40, >50K
47,4,0,9,2,11,0,4,1,75, >50K
35,3,0,9,2,3,0,4,1,50, >50K
46,4,0,9,2,11,0,2,1,60, >50K
22,2,3,13,4,3,3,4,0,40, <=50K
36,5,1,14,4,9,1,4,0,40, <=50K
31,2,0,13,2,11,0,4,1,40, >50K
23,1,3,13,4,9,3,0,1,30, <=50K
35,2,1,10,4,9,1,2,0,40, <=50K
35,5,1,13,4,9,1,4,0,40, <=50K
18,2,3,7,4,13,3,4,1,16, <=50K
43,2,4,5,0,5,4,4,0,40, <=50K
53,5,0,9,2,10,0,4,1,40, <=50K
54,1,0,10,2,10,0,4,1,52, <=50K
29,2,5,9,2,0,5,4,0,40, <=50K
24,2,3,10,4,5,3,1,1,30, <=50K
30,2,4,10,5,7,4,1,0,40, <=50K
23,2,1,10,4,8,1,4,0,6, <=50K
36,2,0,9,2,6,0,4,1,40, <=50K
38,4,0,13,2,2,0,4,1,35, <=50K
33,2,0,14,2,12,0,4,1,15, <=50K
45,4,0,9,2,3,0,4,1,40, <=50K
17,2,3,6,4,7,3,4,0,10, <=50K
31,2,0,9,2,0,0,0,1,40, >50K
46,2,1,13,4,3,1,4,1,55, >50K
40,2,0,13,2,9,0,4,1,40, <=50K
34,2,0,10,2,5,0,4,1,40, <=50K
56,2,1,6,0,2,1,4,1,45, <=50K
42,2,4,10,5,0,4,2,0,41, <=50K
46,2,0,14,2,3,0,4,1,55, >50K
30,2,1,9,5,2,1,4,1,50, <=50K
33,4,0,13,2,2,0,4,1,40, >50K
47,2,5,9,2,6,5,4,0,40, <=50K
57,4,4,12,3,4,4,0,1,40, <=50K
34,2,4,7,0,2,4,4,1,40, <=50K
40,2,3,9,0,2,3,4,1,40, <=50K
33,2,0,9,2,11,0,4,1,40, >50K
22,2,3,9,4,6,3,4,1,40, <=50K
36,2,4,10,0,11,4,4,0,40, <=50K
18,4,3,9,4,4,3,4,1,11, <=50K
27,2,1,9,4,0,1,4,0,40, <=50K
30,2,0,9,2,6,0,4,1,40, <=50K
34,2,0,13,2,9,0,4,1,40, >50K
36,2,0,13,2,11,0,4,1,40, >50K
36,4,3,4,4,4,3,4,1,75, <=50K
48,2,0,14,2,3,0,4,1,40, <=50K
47,5,0,14,2,9,0,4,1,38, >50K
61,4,0,2,2,2,0,4,1,20, <=50K
64,2,0,4,2,2,0,4,1,40, <=50K
35,2,1,10,5,0,1,2,1,40, <=50K
44,2,4,9,0,13,4,4,1,50, <=50K
20,2,3,10,4,11,3,4,0,20, <=50K
23,1,4,10,0,0,4,4,0,70, <=50K
52,2,5,6,2,7,5,4,0,35, <=50K
43,2,1,14,4,3,1,4,0,25, <=50K
32,2,0,13,2,5,0,1,1,40, <=50K
29,2,1,10,4,7,1,4,0,41, >50K
65,2,1,6,0,5,1,4,0,28, <=50K
24,2,0,9,2,2,0,4,1,40, <=50K
42,2,3,10,4,7,3,4,0,40, <=50K
35,2,0,9,2,13,0,2,1,40, <=50K
38,0,4,10,0,0,4,4,0,40, <=50K
26,2,1,9,0,0,1,4,0,50, <=50K
39,2,3,10,4,0,3,4,0,20, <=50K
42,2,1,16,4,9,1,4,1,36, >50K
36,2,0,13,2,9,0,4,1,45, >50K
26,2,1,10,0,5,1,4,1,45, <=50K
55,2,1,9,4,5,1,2,1,40, <=50K
35,2,0,10,2,11,0,4,1,55, >50K
24,2,1,10,4,7,1,4,0,30, <=50K
47,2,0,9,2,2,0,4,1,40, <=50K
34,3,0,10,2,11,0,4,1,60, >50K
44,2,0,13,2,3,0,2,1,35, >50K
27,2,1,13,4,0,1,4,1,35, <=50K
36,2,1,13,4,0,1,4,0,50, <=50K
21,2,3,13,4,11,3,4,1,30, <=50K
29,2,0,9,2,13,0,3,1,55, <=50K
25,2,0,9,2,5,0,4,1,40, <=50K
73,2,0,9,2,4,0,4,1,50, <=50K
45,2,0,11,2,6,0,4,1,40, >50K
28,2,5,13,2,3,5,4,0,50, >50K
43,2,0,13,2,3,0,4,1,50, <=50K
47,2,1,9,0,2,1,4,1,42, <=50K
20,2,3,10,4,0,3,4,0,15, <=50K
22,2,3,10,4,13,3,4,1,20, <=50K
76,4,0,4,2,2,0,4,1,10, <=50K
24,2,1,10,4,13,1,2,1,40, <=50K
54,4,0,10,2,11,0,4,1,50, <=50K
30,2,0,10,2,6,0,4,1,40, >50K
33,2,0,10,2,2,0,4,1,58, <=50K
30,2,1,10,0,6,1,4,1,50, <=50K
40,2,0,12,2,3,0,4,1,50, >50K
49,2,4,11,0,11,4,4,0,40, <=50K
30,2,1,9,4,2,1,4,1,40, <=50K
22,2,1,9,4,0,1,3,0,40, <=50K
19,2,0,9,2,5,0,4,1,58, <=50K
46,2,0,9,2,10,0,4,1,40, <=50K
51,2,0,9,2,0,0,4,1,50, <=50K
53,2,1,10,6,11,1,4,0,40, <=50K
27,2,1,13,4,9,1,4,0,40, <=50K
46,2,4,10,4,3,4,4,0,45, <=50K
37,2,0,9,2,13,0,4,1,40, >50K
30,4,5,10,2,0,5,4,0,55, >50K
57,4,0,9,2,4,0,4,1,72, <=50K
44,3,0,10,2,3,0,4,1,50, <=50K
27,4,0,9,2,13,0,4,1,40, <=50K
59,4,0,13,2,4,0,4,1,30, <=50K
22,2,1,13,4,3,1,4,0,30, <=50K
39,2,1,9,4,0,1,4,0,40, <=50K
38,1,0,13,2,3,0,2,1,50, >50K
61,2,1,5,0,11,1,4,1,25, <=50K
24,2,3,10,4,11,3,4,1,43, <=50K
25,2,1,10,4,11,1,4,1,45, <=50K
44,2,0,11,2,2,0,4,1,40, <=50K
55,1,1,9,0,0,1,4,0,40, >50K
30,2,4,9,0,0,4,4,0,35, <=50K
44,2,0,9,2,2,0,4,1,40, >50K
36,2,2,6,0,2,2,2,1,40, <=50K
63,3,0,10,2,3,0,4,1,45, >50K
60,2,0,3,2,13,0,4,1,40, <=50K
34,4,1,15,4,9,1,4,0,60, >50K
49,4,0,7,2,3,0,4,1,65, <=50K
47,2,0,14,2,3,0,4,1,65, >50K
42,3,0,9,2,11,0,4,1,43, >50K
20,2,0,10,2,11,0,2,1,35, <=50K
43,2,4,13,0,11,4,4,1,44, >50K
31,2,0,9,2,13,0,4,1,60, <=50K
24,2,3,10,4,0,3,1,1,20, <=50K
39,2,1,11,5,0,1,1,1,40, <=50K
42,2,4,7,5,7,4,4,0,38, <=50K
53,2,0,9,2,2,0,4,1,40, <=50K
20,2,0,9,2,5,0,4,1,48, <=50K
51,4,1,9,0,11,1,4,1,40, <=50K
25,2,1,9,4,5,1,4,1,48, <=50K
38,2,4,12,4,9,4,4,0,36, <=50K
41,2,0,10,2,2,0,4,1,40, >50K
58,2,0,13,2,6,0,4,1,40, >50K
50,2,0,9,2,2,0,4,1,40, <=50K
32,2,0,13,2,3,0,4,1,45, >50K
31,3,3,16,4,9,3,4,1,40, <=50K
22,2,3,10,4,7,3,4,0,20, <=50K
32,2,2,10,4,11,2,4,0,40, <=50K
62,2,0,9,2,13,0,4,1,40, >50K
56,2,0,4,2,6,0,4,1,48, <=50K
20,2,1,10,4,5,1,4,1,30, <=50K
34,4,0,13,2,11,0,4,1,60, >50K
45,2,0,9,2,11,0,4,1,50, >50K
30,2,0,10,2,6,0,4,1,40, >50K
51,4,0,9,2,3,0,4,1,45, >50K
27,2,0,7,2,6,0,4,1,42, <=50K
38,2,0,11,2,11,0,4,1,40, >50K
39,2,0,10,2,5,0,4,1,50, <=50K
47,2,0,10,2,3,0,4,1,50, >50K
43,2,0,9,2,2,0,4,1,40, >50K
46,1,0,9,2,3,0,4,1,65, <=50K
41,2,0,10,2,2,0,4,1,40, >50K
20,2,1,9,4,0,1,4,0,30, <=50K
30,5,0,6,2,0,0,4,1,40, <=50K
30,2,0,9,2,7,0,2,1,25, <=50K
22,2,3,10,4,5,3,4,1,35, <=50K
25,2,0,9,2,13,0,4,1,44, >50K
18,2,3,9,4,11,3,4,0,22, <=50K
28,2,1,9,4,7,1,2,0,48, <=50K
21,2,3,10,4,8,3,4,0,40, <=50K
37,2,3,11,0,12,3,4,1,40, <=50K
28,0,3,13,4,9,3,2,0,40, <=50K
27,2,3,8,4,6,3,4,1,50, <=50K
55,2,4,9,0,9,4,2,0,40, <=50K
44,2,0,9,2,2,0,4,1,40, >50K
25,2,3,13,4,9,3,4,1,40, <=50K
29,2,4,9,0,11,4,4,0,32, <=50K
50,2,1,9,3,3,1,4,0,55, <=50K
18,2,3,9,4,5,3,4,1,40, <=50K
74,2,1,13,6,7,1,4,0,8, <=50K
22,2,1,5,4,11,1,4,1,40, <=50K
27,2,0,13,2,9,0,4,1,40, <=50K
27,5,3,10,4,12,3,4,0,80, <=50K
23,2,3,9,4,0,3,4,0,40, <=50K
46,5,0,13,2,3,0,4,1,40, >50K
32,2,1,15,4,9,1,4,1,60, <=50K
41,2,0,9,2,2,0,3,1,40, <=50K
29,2,0,11,2,4,0,4,1,40, >50K
34,5,1,8,4,0,1,2,0,40, <=50K
58,2,0,13,2,3,0,4,1,45, >50K
52,2,0,9,2,5,0,4,1,40, <=50K
53,2,1,10,5,0,1,4,0,40, <=50K
54,2,0,11,2,13,0,4,1,20, <=50K
36,2,0,9,2,11,0,4,1,60, <=50K
25,2,3,11,4,0,3,4,0,60, <=50K
20,2,3,10,4,9,3,4,0,48, <=50K
23,2,1,12,4,0,1,4,1,40, <=50K
39,3,0,13,2,3,0,4,1,60, >50K
20,4,3,6,4,6,3,4,1,40, <=50K
28,2,2,11,4,7,2,2,1,40, <=50K
73,5,1,9,6,0,1,4,0,40, <=50K
67,2,0,9,2,10,0,4,1,24, <=50K
56,2,1,13,0,3,1,4,1,45, >50K
32,2,0,11,2,2,0,4,1,40, <=50K
33,2,0,9,2,7,0,2,1,40, <=50K
37,2,1,9,4,7,1,4,1,40, <=50K
33,2,0,10,2,3,0,4,1,45, <=50K
31,2,4,6,4,0,4,4,0,40, <=50K
59,2,0,14,2,3,0,4,1,40, >50K
21,2,4,9,4,0,4,4,1,40, <=50K
58,3,0,10,2,3,0,4,1,50, >50K
24,1,1,6,4,7,1,4,1,40, <=50K
26,5,0,10,2,10,0,4,1,40, <=50K
26,2,0,7,2,13,0,4,1,40, <=50K
25,2,1,13,4,11,1,4,1,40, <=50K
21,2,0,6,2,6,0,4,1,50, <=50K
24,2,1,9,4,6,1,4,1,40, <=50K
39,4,5,12,2,0,5,4,0,40, >50K
68,2,4,10,0,0,4,4,0,40, <=50K
66,4,1,10,4,11,1,4,0,20, <=50K
38,2,1,13,4,4,1,4,1,40, <=50K
41,2,0,14,2,3,0,4,1,50, >50K
37,2,0,9,2,2,0,4,1,40, <=50K
27,5,1,13,4,9,1,4,1,40, <=50K
49,2,1,13,4,9,1,4,0,40, <=50K
19,5,3,10,4,9,3,4,1,10, <=50K
25,2,1,10,4,13,1,4,1,50, <=50K
47,0,0,10,2,0,0,2,1,40, >50K
40,2,2,10,2,11,2,4,1,40, <=50K
25,2,1,9,4,7,1,4,1,40, <=50K
25,2,3,10,4,2,3,4,0,50, <=50K
23,2,2,6,4,5,2,3,1,40, <=50K
28,2,3,14,0,11,3,4,0,40, <=50K
29,2,1,9,3,2,1,4,1,40, <=50K
32,2,0,7,2,2,0,4,1,40, <=50K
34,2,4,9,4,7,4,2,0,40, <=50K
52,2,0,13,2,9,0,2,1,40, >50K
33,4,0,9,2,4,0,4,1,94, <=50K
19,2,3,10,4,11,3,4,1,35, <=50K
41,2,4,6,4,5,4,4,1,50, <=50K
40,2,0,14,2,3,0,4,1,50, >50K
51,4,4,14,0,9,4,4,1,60, >50K
49,2,1,10,0,0,1,4,1,40, <=50K
20,5,3,10,4,7,3,4,0,20, <=50K
38,1,0,9,2,2,0,4,1,50, >50K
66,2,0,7,2,11,0,4,1,26, <=50K
25,2,1,11,4,0,1,4,0,40, <=50K
59,4,0,4,2,4,0,4,1,48, <=50K
25,2,0,13,2,9,0,4,1,40, <=50K
47,0,0,9,2,2,0,4,1,40, >50K
32,5,0,9,2,10,0,4,1,40, <=50K
28,2,4,9,4,0,4,4,0,20, <=50K
53,2,1,9,0,13,1,4,1,40, <=50K
58,2,5,10,2,11,5,4,0,36, <=50K
22,2,1,9,4,11,1,4,0,30, <=50K
23,2,0,7,2,3,0,4,1,55, <=50K
36,2,0,9,2,2,0,4,1,70, <=50K
39,2,5,10,2,7,5,4,0,15, <=50K
34,1,1,13,4,9,1,4,0,40, <=50K
41,1,1,14,4,9,1,4,0,40, <=50K
34,2,5,9,2,7,5,4,0,40, >50K
32,4,1,11,4,2,1,4,1,40, <=50K
38,2,1,10,6,3,1,4,0,40, >50K
37,2,0,10,2,2,0,4,1,40, <=50K
21,2,3,10,4,9,3,4,0,10, <=50K
26,2,1,10,4,0,1,4,1,40, <=50K
18,2,3,10,4,11,3,4,0,15, <=50K
27,2,4,7,4,3,4,4,0,45, <=50K
36,2,0,11,2,0,0,4,1,40, >50K
32,2,0,13,2,3,0,4,1,60, >50K
54,2,0,9,2,2,0,4,1,44, >50K
34,1,1,14,6,9,1,4,0,40, <=50K
46,2,0,10,2,11,0,4,1,48, >50K
33,2,2,7,5,6,2,4,1,30, <=50K
42,2,1,11,4,12,1,4,1,40, <=50K
30,2,0,9,2,2,0,4,1,50, <=50K
37,2,0,10,2,7,0,4,1,40, >50K
28,2,0,9,2,6,0,4,1,40, <=50K
44,4,0,10,2,7,0,4,1,40, >50K
40,2,0,9,2,6,0,4,1,40, <=50K
36,2,0,10,2,3,0,4,1,45, <=50K
21,2,4,10,4,0,4,4,1,40, <=50K
39,5,0,16,2,9,0,4,1,50, >50K
24,2,1,13,4,9,1,4,1,39, <=50K
46,2,1,9,4,13,1,0,1,40, <=50K
35,2,0,15,2,9,0,4,1,75, >50K
60,4,0,4,2,13,0,4,1,40, >50K
21,2,1,12,4,9,1,4,0,40, <=50K
37,2,0,13,2,12,0,4,1,50, >50K
48,0,0,9,2,0,0,2,1,50, >50K
21,2,1,9,4,5,1,4,0,40, <=50K
22,2,3,9,4,5,3,4,1,40, <=50K
22,2,4,9,4,7,4,4,0,40, <=50K
28,4,5,14,2,3,5,4,0,30, >50K
23,0,1,9,4,9,1,4,1,40, <=50K
58,5,0,9,2,0,0,2,1,40, >50K
47,2,0,13,2,3,0,4,1,45, >50K
21,2,4,9,4,9,4,4,0,55, <=50K
55,2,1,9,5,0,1,4,0,40, <=50K
47,2,1,7,0,5,1,4,1,40, <=50K
19,2,1,9,4,9,1,4,0,40, <=50K
47,2,2,9,4,12,2,4,1,50, <=50K
36,2,0,7,2,2,0,4,1,40, <=50K
42,2,4,9,6,11,4,0,0,40, <=50K
32,2,0,9,2,11,0,4,1,50, <=50K
34,2,4,6,4,7,4,2,0,40, <=50K
33,2,0,4,2,2,0,4,1,40, <=50K
60,5,0,13,2,3,0,4,1,40, >50K
53,2,0,9,2,13,0,4,1,40, <=50K
24,2,1,13,4,12,1,4,0,50, <=50K
23,2,1,10,4,2,1,4,1,40, <=50K
36,1,4,9,0,0,4,4,0,40, <=50K
26,2,3,9,4,0,3,4,0,40, <=50K
38,2,0,9,2,11,0,2,1,40, >50K
22,2,2,10,4,11,2,4,0,18, <=50K
39,2,0,9,2,2,0,4,1,40, <=50K
38,1,4,10,0,3,4,2,0,45, <=50K
19,2,5,9,2,7,5,2,0,16, <=50K
26,2,3,9,4,13,3,4,1,45, <=50K
52,2,4,13,0,2,4,4,1,25, <=50K
45,2,1,9,0,0,1,4,0,40, <=50K
58,0,0,10,2,0,0,4,1,40, >50K
34,2,1,13,4,11,1,4,1,45, <=50K
36,2,0,9,2,6,0,4,1,40, <=50K
26,5,4,7,0,7,4,4,0,40, <=50K
60,2,0,6,2,13,0,4,1,40, <=50K
35,4,0,9,2,3,0,4,1,50, <=50K
39,2,1,6,0,7,1,4,0,60, <=50K
26,0,1,14,4,9,1,4,1,40, <=50K
17,2,3,8,4,7,3,4,1,12, <=50K
53,1,0,9,2,3,0,0,1,48, <=50K
35,2,1,7,0,13,1,4,1,40, <=50K
34,1,0,10,2,3,0,4,1,40, >50K
36,2,0,9,2,12,0,4,1,45, >50K
36,2,0,9,2,11,0,4,1,40, <=50K
21,2,3,9,4,7,3,4,1,40, <=50K
29,2,3,10,4,11,3,4,0,40, <=50K
35,2,0,13,2,9,0,4,1,50, >50K
59,4,0,13,2,3,0,4,1,40, >50K
50,1,0,14,2,9,0,4,1,50, <=50K
24,0,1,13,4,9,1,3,0,40, <=50K
36,2,1,13,0,12,1,4,0,40, <=50K
38,2,4,4,0,11,4,4,0,40, <=50K
52,2,0,9,2,3,0,4,1,40, <=50K
46,2,1,6,0,2,1,4,1,40, <=50K
23,2,0,10,2,2,0,4,1,60, <=50K
54,2,0,3,2,11,0,4,1,51, <=50K
27,2,1,9,4,0,1,2,0,40, <=50K
42,2,1,13,5,7,1,4,0,50, <=50K
33,5,0,9,2,2,0,4,1,40, <=50K
19,2,1,12,4,3,1,4,0,50, <=50K
54,2,4,9,6,7,4,4,0,32, <=50K
45,2,1,9,0,0,1,4,0,40, <=50K
36,2,1,13,4,3,1,4,1,70, <=50K
35,4,0,12,2,2,0,4,1,40, <=50K
47,2,1,10,0,0,1,4,0,36, <=50K
33,2,1,13,4,3,1,4,1,40, <=50K
48,4,0,13,2,9,0,4,1,40, <=50K
42,2,4,9,5,2,4,2,0,40, <=50K
19,2,3,10,4,7,3,4,1,24, <=50K
64,3,0,13,2,9,0,4,1,40, <=50K
51,4,0,13,2,4,0,4,1,8, <=50K
20,0,2,9,4,0,2,4,1,20, <=50K
29,4,1,10,4,2,1,4,1,45, <=50K
51,2,1,13,5,11,1,4,1,40, <=50K
52,2,0,10,2,3,0,4,1,40, <=50K
50,2,1,9,0,2,1,4,1,40, >50K
25,2,1,10,0,7,1,4,1,30, <=50K
44,2,5,10,2,3,5,4,0,60, <=50K
47,2,1,6,3,13,1,2,1,45, <=50K
32,2,3,9,0,2,3,4,1,40, <=50K
34,4,0,9,2,11,0,4,1,60, <=50K
35,3,0,10,2,11,0,4,1,50, >50K
49,4,0,13,2,4,0,4,1,50, <=50K
46,4,1,13,3,9,1,4,1,25, <=50K
31,1,3,10,4,0,3,2,1,40, <=50K
22,2,1,11,4,2,1,4,1,30, <=50K
20,2,1,10,4,7,1,4,0,12, <=50K
52,2,1,16,4,3,1,4,1,40, >50K
26,2,1,10,4,0,1,2,0,40, <=50K
34,2,0,13,2,3,0,4,1,50, >50K
31,2,1,5,4,6,1,4,1,40, <=50K
46,2,4,9,0,11,4,4,0,30, <=50K
38,2,3,11,4,2,3,4,1,40, <=50K
27,5,1,10,4,10,1,4,1,40, <=50K
27,2,0,12,2,3,0,4,1,40, <=50K
20,2,3,10,4,7,3,4,1,35, <=50K
34,0,0,13,2,10,0,4,1,60, <=50K
49,2,0,14,2,3,0,4,1,45, >50K
27,2,0,10,2,4,0,3,1,50, <=50K
21,2,3,10,4,11,3,4,0,15, <=50K
51,5,4,11,0,9,4,4,0,40, <=50K
41,5,0,16,2,9,0,4,1,40, >50K
49,2,1,14,3,9,1,4,1,40, <=50K
51,2,3,9,0,6,3,2,1,40, <=50K
20,2,3,10,4,5,3,4,0,20, <=50K
69,4,0,9,2,11,0,4,1,48, <=50K
43,2,0,9,2,5,0,4,1,50, <=50K
50,2,4,9,0,6,4,2,0,44, <=50K
32,2,0,9,2,6,0,4,1,40, <=50K
27,1,3,9,4,4,3,4,1,40, <=50K
38,2,0,9,2,7,0,4,1,40, <=50K
62,2,0,9,2,6,0,4,1,40, >50K
46,2,1,9,0,3,1,4,1,44, <=50K
21,2,4,9,4,6,4,4,0,40, <=50K
36,2,1,13,4,0,1,4,0,50, <=50K
36,2,1,8,0,5,1,4,1,40, <=50K
58,2,0,13,2,9,0,4,1,40, >50K
40,2,0,13,2,9,0,4,1,45, <=50K
66,2,0,7,2,2,0,4,1,20, <=50K
42,2,0,9,2,11,0,4,1,40, <=50K
55,2,4,10,6,0,4,4,0,40, <=50K
25,2,0,9,2,5,0,4,1,40, <=50K
39,2,4,10,4,12,4,2,0,40, <=50K
20,2,3,9,4,7,3,4,1,40, <=50K
32,2,0,9,2,7,0,4,1,54, <=50K
28,2,4,13,4,11,4,4,1,65, <=50K
18,2,3,9,4,7,3,4,1,25, <=50K
43,4,0,9,2,3,0,4,1,35, >50K
29,2,0,9,2,2,0,4,1,40, <=50K
31,1,4,9,0,2,4,4,1,40, <=50K
42,2,0,10,2,13,0,4,1,50, <=50K
46,2,0,14,2,3,0,4,1,50, >50K
38,2,0,9,2,2,0,4,1,40, >50K
